,Temperature,ghi,dni,dhi,Wind Speed
2020-11-20 02:00:00,17.5,0,0,0,0.9
2020-11-20 03:00:00,17.400000000000002,0,0,0,1.0
2020-11-20 04:00:00,17.400000000000002,0,0,0,1.0
2020-11-20 05:00:00,18.4,10,0,10,0.9
2020-11-20 06:00:00,20.6,140,111,114,1.1
2020-11-20 07:00:00,22.8,312,182,236,1.5
2020-11-20 08:00:00,24.1,374,87,326,1.6
2020-11-20 09:00:00,25.0,388,46,358,1.5
2020-11-20 10:00:00,25.6,391,37,365,1.4
2020-11-20 11:00:00,25.9,369,35,346,1.3
2020-11-20 12:00:00,25.9,333,41,309,1.0
2020-11-20 13:00:00,25.5,279,63,249,0.5
2020-11-20 14:00:00,24.8,184,105,153,0.3
2020-11-20 15:00:00,23.0,45,45,41,0.6000000000000001
2020-11-20 16:00:00,21.1,0,0,0,0.9
2020-11-20 17:00:00,20.200000000000003,0,0,0,1.0
2020-11-20 18:00:00,19.6,0,0,0,1.1
2020-11-20 19:00:00,19.200000000000003,0,0,0,1.3
2020-11-20 20:00:00,18.9,0,0,0,1.3
2020-11-20 21:00:00,18.5,0,0,0,1.3
2020-11-20 22:00:00,18.2,0,0,0,1.3
2020-11-20 23:00:00,17.900000000000002,0,0,0,1.2000000000000002
2020-11-21 00:00:00,17.7,0,0,0,1.2000000000000002
2020-11-21 01:00:00,17.400000000000002,0,0,0,1.1
2020-11-21 02:00:00,17.3,0,0,0,1.1
2020-11-21 03:00:00,17.2,0,0,0,1.1
2020-11-21 04:00:00,17.1,0,0,0,1.1
2020-11-21 05:00:00,18.1,6,0,6,1.3
2020-11-21 06:00:00,20.200000000000003,84,13,81,1.9
2020-11-21 07:00:00,22.1,231,56,208,2.3000000000000003
2020-11-21 08:00:00,23.6,418,144,338,2.1
2020-11-21 09:00:00,24.700000000000003,452,88,395,1.9
2020-11-21 10:00:00,25.5,403,42,375,1.6
2020-11-21 11:00:00,25.9,376,37,351,1.1
2020-11-21 12:00:00,26.0,317,36,296,0.6000000000000001
2020-11-21 13:00:00,25.700000000000003,226,32,211,0.3
2020-11-21 14:00:00,24.8,128,27,120,0.4
2020-11-21 15:00:00,23.0,35,0,35,0.7000000000000001
2020-11-21 16:00:00,21.1,0,0,0,0.9
2020-11-21 17:00:00,20.1,0,0,0,1.0
2020-11-21 18:00:00,19.5,0,0,0,1.0
2020-11-21 19:00:00,19.0,0,0,0,1.0
2020-11-21 20:00:00,18.6,0,0,0,0.9
2020-11-21 21:00:00,18.2,0,0,0,0.9
2020-11-21 22:00:00,17.8,0,0,0,0.9
2020-11-21 23:00:00,17.400000000000002,0,0,0,0.9
2020-11-22 00:00:00,17.1,0,0,0,0.9
2020-11-22 01:00:00,16.8,0,0,0,0.9
2020-11-22 02:00:00,16.6,0,0,0,0.9
2020-11-22 03:00:00,16.5,0,0,0,0.9
2020-11-22 04:00:00,16.400000000000002,0,0,0,0.9
2020-11-22 05:00:00,17.5,10,0,10,0.9
2020-11-22 06:00:00,20.0,136,110,110,0.9
2020-11-22 07:00:00,22.3,309,187,232,0.6000000000000001
2020-11-22 08:00:00,23.9,480,283,324,0.3
2020-11-22 09:00:00,24.9,552,229,404,0.8
2020-11-22 10:00:00,25.4,575,181,451,1.4
2020-11-22 11:00:00,25.6,684,881,97,1.8
2020-11-22 12:00:00,25.5,593,845,94,2.0
2020-11-22 13:00:00,25.0,266,54,241,2.0
2020-11-22 14:00:00,24.0,114,20,108,1.5
2020-11-22 15:00:00,22.3,24,0,24,1.0
2020-11-22 16:00:00,21.200000000000003,0,0,0,0.8
2020-11-22 17:00:00,21.0,0,0,0,0.8
2020-11-22 18:00:00,20.700000000000003,0,0,0,0.8
2020-11-22 19:00:00,20.1,0,0,0,0.8
2020-11-22 20:00:00,19.5,0,0,0,0.8
2020-11-22 21:00:00,18.8,0,0,0,0.8
2020-11-22 22:00:00,18.4,0,0,0,0.8
2020-11-22 23:00:00,18.1,0,0,0,0.8
2020-11-23 00:00:00,17.900000000000002,0,0,0,0.8
2020-11-23 01:00:00,17.7,0,0,0,0.8
2020-11-23 02:00:00,17.5,0,0,0,0.8
2020-11-23 03:00:00,17.0,0,0,0,0.9
2020-11-23 04:00:00,16.8,0,0,0,0.9
2020-11-23 05:00:00,17.5,12,48,11,1.1
2020-11-23 06:00:00,19.6,161,231,108,1.6
2020-11-23 07:00:00,21.700000000000003,321,226,229,1.6
2020-11-23 08:00:00,23.700000000000003,407,136,332,1.2000000000000002
2020-11-23 09:00:00,24.9,439,81,387,1.1
2020-11-23 10:00:00,25.5,506,111,430,1.3
2020-11-23 11:00:00,25.700000000000003,596,230,443,1.4
2020-11-23 12:00:00,25.6,581,796,112,1.4
2020-11-23 13:00:00,25.1,343,154,271,1.2000000000000002
2020-11-23 14:00:00,24.3,168,77,145,0.9
2020-11-23 15:00:00,22.8,41,27,38,0.6000000000000001
2020-11-23 16:00:00,21.5,0,0,0,0.6000000000000001
2020-11-23 17:00:00,20.9,0,0,0,0.8
2020-11-23 18:00:00,20.200000000000003,0,0,0,0.9
2020-11-23 19:00:00,19.6,0,0,0,1.0
2020-11-23 20:00:00,19.0,0,0,0,1.0
2020-11-23 21:00:00,18.5,0,0,0,1.0
2020-11-23 22:00:00,18.1,0,0,0,1.0
2020-11-23 23:00:00,17.7,0,0,0,1.0
2020-11-24 00:00:00,17.400000000000002,0,0,0,0.9
2020-11-24 01:00:00,17.1,0,0,0,0.9
2020-11-24 02:00:00,16.8,0,0,0,0.9
2020-11-24 03:00:00,16.400000000000002,0,0,0,1.0
2020-11-24 04:00:00,16.2,0,0,0,1.0
2020-11-24 05:00:00,17.2,12,65,10,1.4
2020-11-24 06:00:00,19.6,173,487,63,2.1
2020-11-24 07:00:00,21.8,366,689,87,2.2
2020-11-24 08:00:00,23.700000000000003,543,841,84,1.9
2020-11-24 09:00:00,25.0,654,884,89,1.6
2020-11-24 10:00:00,25.9,702,899,92,1.4
2020-11-24 11:00:00,26.3,681,894,91,1.2000000000000002
2020-11-24 12:00:00,26.3,593,861,87,1.0
2020-11-24 13:00:00,25.9,446,795,78,0.8
2020-11-24 14:00:00,25.1,256,644,65,0.5
2020-11-24 15:00:00,23.8,64,326,31,0.4
2020-11-24 16:00:00,22.4,0,0,0,0.5
2020-11-24 17:00:00,21.200000000000003,0,0,0,0.8
2020-11-24 18:00:00,20.1,0,0,0,1.0
2020-11-24 19:00:00,19.200000000000003,0,0,0,1.1
2020-11-24 20:00:00,18.6,0,0,0,1.1
2020-11-24 21:00:00,18.3,0,0,0,1.2000000000000002
2020-11-24 22:00:00,17.900000000000002,0,0,0,1.2000000000000002
2020-11-24 23:00:00,17.5,0,0,0,1.2000000000000002
2020-11-25 00:00:00,17.1,0,0,0,1.2000000000000002
2020-11-25 01:00:00,16.8,0,0,0,1.1
2020-11-25 02:00:00,16.5,0,0,0,1.1
2020-11-25 03:00:00,16.3,0,0,0,1.1
2020-11-25 04:00:00,16.2,0,0,0,1.1
2020-11-25 05:00:00,17.1,12,87,10,1.4
2020-11-25 06:00:00,19.4,175,530,57,2.1
2020-11-25 07:00:00,21.5,369,717,81,2.5
2020-11-25 08:00:00,23.3,535,813,94,2.4000000000000004
2020-11-25 09:00:00,24.6,648,860,100,2.2
2020-11-25 10:00:00,25.4,696,879,102,2.0
2020-11-25 11:00:00,25.8,675,875,99,1.8
2020-11-25 12:00:00,25.8,587,841,95,1.5
2020-11-25 13:00:00,25.5,439,768,85,1.2000000000000002
2020-11-25 14:00:00,24.5,252,627,67,0.9
2020-11-25 15:00:00,22.4,62,305,31,0.9
2020-11-25 16:00:00,20.6,0,0,0,1.0
2020-11-25 17:00:00,19.700000000000003,0,0,0,1.1
2020-11-25 18:00:00,19.200000000000003,0,0,0,1.3
2020-11-25 19:00:00,18.7,0,0,0,1.4
2020-11-25 20:00:00,18.3,0,0,0,1.4
2020-11-25 21:00:00,17.8,0,0,0,1.3
2020-11-25 22:00:00,17.400000000000002,0,0,0,1.2000000000000002
2020-11-25 23:00:00,17.1,0,0,0,1.2000000000000002
2020-11-26 00:00:00,16.8,0,0,0,1.2000000000000002
2020-11-26 01:00:00,16.6,0,0,0,1.3
2020-11-26 02:00:00,16.6,0,0,0,1.4
2020-11-26 03:00:00,16.6,0,0,0,1.6
2020-11-26 04:00:00,16.5,0,0,0,1.6
2020-11-26 05:00:00,17.6,10,63,9,2.1
2020-11-26 06:00:00,19.9,168,487,61,2.8000000000000003
2020-11-26 07:00:00,22.0,360,682,88,3.3000000000000003
2020-11-26 08:00:00,23.6,527,798,96,3.3000000000000003
2020-11-26 09:00:00,24.8,638,846,102,3.1
2020-11-26 10:00:00,25.5,686,864,104,2.7
2020-11-26 11:00:00,25.9,657,824,117,2.4000000000000004
2020-11-26 12:00:00,25.9,496,230,361,2.1
2020-11-26 13:00:00,25.4,396,307,255,1.8
2020-11-26 14:00:00,24.3,243,568,76,1.4
2020-11-26 15:00:00,22.1,58,250,34,1.1
2020-11-26 16:00:00,20.4,0,0,0,1.2000000000000002
2020-11-26 17:00:00,19.9,0,0,0,1.5
2020-11-26 18:00:00,19.5,0,0,0,1.7000000000000002
2020-11-26 19:00:00,19.1,0,0,0,1.8
2020-11-26 20:00:00,18.8,0,0,0,1.8
2020-11-26 21:00:00,18.4,0,0,0,1.7000000000000002
2020-11-26 22:00:00,18.1,0,0,0,1.7000000000000002
2020-11-26 23:00:00,17.900000000000002,0,0,0,1.7000000000000002
2020-11-27 00:00:00,17.7,0,0,0,1.7000000000000002
2020-11-27 01:00:00,17.5,0,0,0,1.7000000000000002
2020-11-27 02:00:00,17.400000000000002,0,0,0,1.8
2020-11-27 03:00:00,17.400000000000002,0,0,0,1.8
2020-11-27 04:00:00,17.3,0,0,0,1.9
2020-11-27 05:00:00,18.1,9,42,8,2.2
2020-11-27 06:00:00,20.0,161,437,66,2.7
2020-11-27 07:00:00,22.0,350,637,98,2.9000000000000004
2020-11-27 08:00:00,23.8,504,255,366,3.0
2020-11-27 09:00:00,25.0,594,166,489,2.8000000000000003
2020-11-27 10:00:00,25.8,644,80,590,2.5
2020-11-27 11:00:00,26.1,631,83,576,2.2
2020-11-27 12:00:00,26.200000000000003,509,274,350,1.9
2020-11-27 13:00:00,25.8,380,253,264,1.6
2020-11-27 14:00:00,24.700000000000003,239,332,142,1.1
2020-11-27 15:00:00,22.700000000000003,61,303,31,0.8
2020-11-27 16:00:00,21.0,0,0,0,1.0
2020-11-27 17:00:00,20.4,0,0,0,1.1
2020-11-27 18:00:00,19.9,0,0,0,1.3
2020-11-27 19:00:00,19.5,0,0,0,1.3
2020-11-27 20:00:00,19.200000000000003,0,0,0,1.2000000000000002
2020-11-27 21:00:00,18.8,0,0,0,1.1
2020-11-27 22:00:00,18.5,0,0,0,1.0
2020-11-27 23:00:00,18.3,0,0,0,0.9
2020-11-28 00:00:00,18.2,0,0,0,0.9
2020-11-28 01:00:00,18.1,0,0,0,0.9
2020-11-28 02:00:00,18.1,0,0,0,0.9
2020-11-28 03:00:00,18.1,0,0,0,0.9
2020-11-28 04:00:00,18.1,0,0,0,0.9
2020-11-28 05:00:00,19.0,0,0,0,1.1
2020-11-28 06:00:00,20.8,61,2,60,1.4
2020-11-28 07:00:00,22.6,147,21,139,1.4
2020-11-28 08:00:00,24.200000000000003,327,62,294,0.9
2020-11-28 09:00:00,25.3,238,25,222,0.7000000000000001
2020-11-28 10:00:00,26.0,121,21,107,1.1
2020-11-28 11:00:00,26.1,95,15,84,1.5
2020-11-28 12:00:00,26.0,115,20,103,1.7000000000000002
2020-11-28 13:00:00,25.5,139,21,130,1.8
2020-11-28 14:00:00,24.5,95,13,91,1.4
2020-11-28 15:00:00,22.700000000000003,27,0,27,1.0
2020-11-28 16:00:00,21.3,0,0,0,0.9
2020-11-28 17:00:00,20.8,0,0,0,0.9
2020-11-28 18:00:00,20.4,0,0,0,0.9
2020-11-28 19:00:00,20.1,0,0,0,0.8
2020-11-28 20:00:00,19.8,0,0,0,0.8
2020-11-28 21:00:00,19.5,0,0,0,0.7000000000000001
2020-11-28 22:00:00,19.1,0,0,0,0.8
2020-11-28 23:00:00,18.8,0,0,0,0.8
2020-11-29 00:00:00,18.4,0,0,0,0.9
2020-11-29 01:00:00,18.2,0,0,0,0.9
2020-11-29 02:00:00,18.1,0,0,0,0.9
2020-11-29 03:00:00,17.900000000000002,0,0,0,0.9
2020-11-29 04:00:00,17.8,0,0,0,0.8
2020-11-29 05:00:00,18.6,0,0,0,0.7000000000000001
2020-11-29 06:00:00,20.3,124,155,92,0.7000000000000001
2020-11-29 07:00:00,22.200000000000003,298,316,174,0.9
2020-11-29 08:00:00,23.8,450,417,228,1.1
2020-11-29 09:00:00,24.9,554,470,260,1.3
2020-11-29 10:00:00,25.6,599,488,274,1.6
2020-11-29 11:00:00,25.9,639,758,146,1.9
2020-11-29 12:00:00,25.8,553,712,141,2.0
2020-11-29 13:00:00,25.3,315,116,262,1.9
2020-11-29 14:00:00,24.200000000000003,155,60,137,1.3
2020-11-29 15:00:00,22.6,30,0,30,0.9
2020-11-29 16:00:00,21.6,0,0,0,0.7000000000000001
2020-11-29 17:00:00,21.3,0,0,0,0.6000000000000001
2020-11-29 18:00:00,21.200000000000003,0,0,0,0.5
2020-11-29 19:00:00,20.9,0,0,0,0.4
2020-11-29 20:00:00,20.5,0,0,0,0.4
2020-11-29 21:00:00,20.1,0,0,0,0.5
2020-11-29 22:00:00,19.8,0,0,0,0.6000000000000001
2020-11-29 23:00:00,19.4,0,0,0,0.6000000000000001
2020-11-30 00:00:00,19.1,0,0,0,0.6000000000000001
2020-11-30 01:00:00,18.8,0,0,0,0.7000000000000001
2020-11-30 02:00:00,18.7,0,0,0,0.7000000000000001
2020-11-30 03:00:00,18.6,0,0,0,0.7000000000000001
2020-11-30 04:00:00,18.5,0,0,0,0.7000000000000001
2020-11-30 05:00:00,18.1,2,2,2,0.4
2020-11-30 06:00:00,19.4,108,84,90,0.4
2020-11-30 07:00:00,21.1,284,191,210,0.7000000000000001
2020-11-30 08:00:00,22.3,439,278,291,1.2000000000000002
2020-11-30 09:00:00,23.3,550,354,329,1.5
2020-11-30 10:00:00,24.0,605,420,325,1.8
2020-11-30 11:00:00,24.3,593,472,286,2.0
2020-11-30 12:00:00,24.3,516,448,257,2.1
2020-11-30 13:00:00,23.8,380,371,211,1.8
2020-11-30 14:00:00,22.8,199,223,134,1.2000000000000002
2020-11-30 15:00:00,21.1,40,62,34,0.9
2020-11-30 16:00:00,19.9,0,0,0,0.9
2020-11-30 17:00:00,19.3,0,0,0,0.9
2020-11-30 18:00:00,18.6,0,0,0,0.9
2020-11-30 19:00:00,17.8,0,0,0,0.9
2020-11-30 20:00:00,17.2,0,0,0,0.9
2020-11-30 21:00:00,16.6,0,0,0,0.9
2020-11-30 22:00:00,16.2,0,0,0,0.9
2020-11-30 23:00:00,15.9,0,0,0,0.9
2020-12-01 00:00:00,15.6,0,0,0,0.9
2020-12-01 01:00:00,15.4,0,0,0,0.8
2020-12-01 02:00:00,15.4,0,0,0,0.8
2020-12-01 03:00:00,15.5,0,0,0,0.8
2020-12-01 04:00:00,15.6,0,0,0,0.8
2020-12-01 05:00:00,16.2,3,6,3,1.1
2020-12-01 06:00:00,17.900000000000002,131,179,94,1.8
2020-12-01 07:00:00,20.0,313,369,170,2.2
2020-12-01 08:00:00,21.8,475,514,204,1.9
2020-12-01 09:00:00,23.0,586,587,221,1.6
2020-12-01 10:00:00,23.700000000000003,633,613,226,1.3
2020-12-01 11:00:00,24.0,612,591,229,1.1
2020-12-01 12:00:00,24.0,530,558,208,0.7000000000000001
2020-12-01 13:00:00,23.6,394,480,175,0.4
2020-12-01 14:00:00,22.8,220,336,122,0.3
2020-12-01 15:00:00,21.1,48,101,38,0.6000000000000001
2020-12-01 16:00:00,19.3,0,0,0,0.9
2020-12-01 17:00:00,18.3,0,0,0,1.0
2020-12-01 18:00:00,17.6,0,0,0,1.0
2020-12-01 19:00:00,17.2,0,0,0,1.1
2020-12-01 20:00:00,16.8,0,0,0,1.0
2020-12-01 21:00:00,16.5,0,0,0,1.0
2020-12-01 22:00:00,16.3,0,0,0,0.9
2020-12-01 23:00:00,16.1,0,0,0,0.9
2020-12-02 00:00:00,15.7,0,0,0,0.9
2020-12-02 01:00:00,15.4,0,0,0,0.9
2020-12-02 02:00:00,15.2,0,0,0,0.9
2020-12-02 03:00:00,15.1,0,0,0,0.9
2020-12-02 04:00:00,15.0,0,0,0,1.0
2020-12-02 05:00:00,15.9,4,8,4,0.9
2020-12-02 06:00:00,18.1,137,227,90,1.0
2020-12-02 07:00:00,20.5,326,473,144,0.9
2020-12-02 08:00:00,22.1,499,677,143,0.7000000000000001
2020-12-02 09:00:00,23.1,614,741,154,0.9
2020-12-02 10:00:00,23.5,662,764,157,1.0
2020-12-02 11:00:00,23.6,644,757,155,0.9
2020-12-02 12:00:00,23.5,559,717,146,0.8
2020-12-02 13:00:00,23.1,413,606,138,0.8
2020-12-02 14:00:00,22.200000000000003,229,398,113,0.7000000000000001
2020-12-02 15:00:00,20.700000000000003,53,131,40,0.6000000000000001
2020-12-02 16:00:00,19.4,0,0,0,0.8
2020-12-02 17:00:00,18.7,0,0,0,0.9
2020-12-02 18:00:00,17.900000000000002,0,0,0,1.0
2020-12-02 19:00:00,17.3,0,0,0,1.0
2020-12-02 20:00:00,16.7,0,0,0,1.0
2020-12-02 21:00:00,16.3,0,0,0,1.0
2020-12-02 22:00:00,15.8,0,0,0,1.1
2020-12-02 23:00:00,15.5,0,0,0,1.1
2020-12-03 00:00:00,15.2,0,0,0,1.1
2020-12-03 01:00:00,14.9,0,0,0,1.1
2020-12-03 02:00:00,14.7,0,0,0,1.1
2020-12-03 03:00:00,14.5,0,0,0,1.0
2020-12-03 04:00:00,14.5,0,0,0,1.0
2020-12-03 05:00:00,15.3,5,17,5,1.1
2020-12-03 06:00:00,17.6,144,342,75,1.6
2020-12-03 07:00:00,20.0,334,572,116,1.9
2020-12-03 08:00:00,21.9,500,702,133,1.7000000000000002
2020-12-03 09:00:00,23.1,616,773,138,1.4
2020-12-03 10:00:00,23.8,672,817,133,1.2000000000000002
2020-12-03 11:00:00,24.3,660,842,117,0.8
2020-12-03 12:00:00,24.4,577,812,111,0.7000000000000001
2020-12-03 13:00:00,23.9,434,741,98,1.0
2020-12-03 14:00:00,22.6,250,602,75,1.1
2020-12-03 15:00:00,20.1,62,283,34,1.1
2020-12-03 16:00:00,18.1,0,0,0,1.2000000000000002
2020-12-03 17:00:00,17.3,0,0,0,1.3
2020-12-03 18:00:00,16.7,0,0,0,1.3
2020-12-03 19:00:00,16.3,0,0,0,1.4
2020-12-03 20:00:00,15.9,0,0,0,1.3
2020-12-03 21:00:00,15.6,0,0,0,1.2000000000000002
2020-12-03 22:00:00,15.3,0,0,0,1.2000000000000002
2020-12-03 23:00:00,14.9,0,0,0,1.2000000000000002
2020-12-04 00:00:00,14.6,0,0,0,1.2000000000000002
2020-12-04 01:00:00,14.3,0,0,0,1.3
2020-12-04 02:00:00,14.1,0,0,0,1.3
2020-12-04 03:00:00,14.0,0,0,0,1.4
2020-12-04 04:00:00,13.9,0,0,0,1.4
2020-12-04 05:00:00,15.0,7,59,7,1.4
2020-12-04 06:00:00,18.3,165,577,50,1.5
2020-12-04 07:00:00,21.6,363,774,70,2.1
2020-12-04 08:00:00,23.5,532,861,84,2.8000000000000003
2020-12-04 09:00:00,24.6,646,902,91,2.9000000000000004
2020-12-04 10:00:00,25.200000000000003,690,892,103,2.9000000000000004
2020-12-04 11:00:00,25.4,678,905,96,2.7
2020-12-04 12:00:00,25.3,592,873,91,2.5
2020-12-04 13:00:00,24.8,447,805,82,2.1
2020-12-04 14:00:00,23.200000000000003,260,667,66,1.5
2020-12-04 15:00:00,20.5,66,338,33,1.2000000000000002
2020-12-04 16:00:00,18.5,0,0,0,1.3
2020-12-04 17:00:00,17.7,0,0,0,1.6
2020-12-04 18:00:00,17.0,0,0,0,1.8
2020-12-04 19:00:00,16.400000000000002,0,0,0,1.7000000000000002
2020-12-04 20:00:00,15.8,0,0,0,1.5
2020-12-04 21:00:00,15.3,0,0,0,1.5
2020-12-04 22:00:00,14.9,0,0,0,1.4
2020-12-04 23:00:00,14.5,0,0,0,1.4
2020-12-05 00:00:00,14.2,0,0,0,1.4
2020-12-05 01:00:00,13.8,0,0,0,1.5
2020-12-05 02:00:00,13.6,0,0,0,1.6
2020-12-05 03:00:00,13.6,0,0,0,1.7000000000000002
2020-12-05 04:00:00,13.7,0,0,0,1.8
2020-12-05 05:00:00,14.8,5,42,5,2.1
2020-12-05 06:00:00,16.900000000000002,158,531,53,2.7
2020-12-05 07:00:00,19.1,354,737,77,3.4000000000000004
2020-12-05 08:00:00,20.9,522,835,89,3.8
2020-12-05 09:00:00,22.200000000000003,638,884,95,3.8
2020-12-05 10:00:00,23.0,689,901,98,3.6
2020-12-05 11:00:00,23.4,672,896,97,3.3000000000000003
2020-12-05 12:00:00,23.5,560,780,113,2.9000000000000004
2020-12-05 13:00:00,23.0,440,790,82,2.3000000000000003
2020-12-05 14:00:00,21.5,246,599,72,1.7000000000000002
2020-12-05 15:00:00,19.0,63,308,33,1.3
2020-12-05 16:00:00,17.2,0,0,0,1.4
2020-12-05 17:00:00,16.6,0,0,0,1.7000000000000002
2020-12-05 18:00:00,16.1,0,0,0,1.8
2020-12-05 19:00:00,15.6,0,0,0,1.8
2020-12-05 20:00:00,15.2,0,0,0,1.6
2020-12-05 21:00:00,14.8,0,0,0,1.5
2020-12-05 22:00:00,14.4,0,0,0,1.4
2020-12-05 23:00:00,14.1,0,0,0,1.4
2020-12-06 00:00:00,13.9,0,0,0,1.5
2020-12-06 01:00:00,13.7,0,0,0,1.6
2020-12-06 02:00:00,13.5,0,0,0,1.7000000000000002
2020-12-06 03:00:00,13.3,0,0,0,1.7000000000000002
2020-12-06 04:00:00,13.3,0,0,0,1.8
2020-12-06 05:00:00,14.4,5,43,5,2.2
2020-12-06 06:00:00,16.8,153,518,52,2.9000000000000004
2020-12-06 07:00:00,19.1,347,726,76,3.2
2020-12-06 08:00:00,21.0,514,827,87,3.2
2020-12-06 09:00:00,22.4,621,847,103,3.1
2020-12-06 10:00:00,23.3,679,886,99,2.7
2020-12-06 11:00:00,23.700000000000003,660,870,103,2.3000000000000003
2020-12-06 12:00:00,23.6,526,655,152,1.9
2020-12-06 13:00:00,23.0,428,743,92,1.6
2020-12-06 14:00:00,21.6,223,478,84,1.2000000000000002
2020-12-06 15:00:00,19.8,54,185,36,1.0
2020-12-06 16:00:00,18.7,0,0,0,1.1
2020-12-06 17:00:00,18.1,0,0,0,1.1
2020-12-06 18:00:00,17.400000000000002,0,0,0,1.2000000000000002
2020-12-06 19:00:00,16.900000000000002,0,0,0,1.2000000000000002
2020-12-06 20:00:00,16.6,0,0,0,1.2000000000000002
2020-12-06 21:00:00,16.3,0,0,0,1.3
2020-12-06 22:00:00,16.1,0,0,0,1.4
2020-12-06 23:00:00,16.0,0,0,0,1.4
2020-12-07 00:00:00,15.9,0,0,0,1.5
2020-12-07 01:00:00,15.8,0,0,0,1.6
2020-12-07 02:00:00,15.8,0,0,0,1.7000000000000002
2020-12-07 03:00:00,15.8,0,0,0,1.7000000000000002
2020-12-07 04:00:00,15.8,0,0,0,1.6
2020-12-07 05:00:00,16.8,4,22,4,1.8
2020-12-07 06:00:00,18.9,141,414,61,2.4000000000000004
2020-12-07 07:00:00,20.8,329,629,96,2.9000000000000004
2020-12-07 08:00:00,22.1,492,733,115,2.9000000000000004
2020-12-07 09:00:00,23.1,605,786,126,2.7
2020-12-07 10:00:00,23.9,662,832,119,2.4000000000000004
2020-12-07 11:00:00,24.3,655,870,99,2.0
2020-12-07 12:00:00,24.4,574,843,93,1.6
2020-12-07 13:00:00,24.0,434,777,83,1.3
2020-12-07 14:00:00,23.1,252,641,65,0.8
2020-12-07 15:00:00,21.5,65,319,33,0.7000000000000001
2020-12-07 16:00:00,19.8,0,0,0,0.9
2020-12-07 17:00:00,18.7,0,0,0,1.0
2020-12-07 18:00:00,18.1,0,0,0,1.1
2020-12-07 19:00:00,17.6,0,0,0,1.2000000000000002
2020-12-07 20:00:00,17.2,0,0,0,1.3
2020-12-07 21:00:00,16.8,0,0,0,1.2000000000000002
2020-12-07 22:00:00,16.400000000000002,0,0,0,1.2000000000000002
2020-12-07 23:00:00,16.2,0,0,0,1.1
2020-12-08 00:00:00,15.9,0,0,0,1.1
2020-12-08 01:00:00,15.7,0,0,0,1.1
2020-12-08 02:00:00,15.5,0,0,0,1.1
2020-12-08 03:00:00,15.3,0,0,0,1.1
2020-12-08 04:00:00,15.2,0,0,0,1.1
2020-12-08 05:00:00,15.9,4,20,4,1.2000000000000002
2020-12-08 06:00:00,18.1,138,404,61,1.7000000000000002
2020-12-08 07:00:00,20.200000000000003,326,631,93,2.1
2020-12-08 08:00:00,21.8,494,760,105,1.8
2020-12-08 09:00:00,23.0,608,812,114,1.3
2020-12-08 10:00:00,23.700000000000003,661,838,115,0.9
2020-12-08 11:00:00,24.0,648,842,110,0.8
2020-12-08 12:00:00,24.0,566,810,104,0.9
2020-12-08 13:00:00,23.6,426,736,93,0.9
2020-12-08 14:00:00,22.700000000000003,245,584,75,0.6000000000000001
2020-12-08 15:00:00,21.5,62,259,36,0.5
2020-12-08 16:00:00,20.5,0,0,0,0.5
2020-12-08 17:00:00,19.6,0,0,0,0.7000000000000001
2020-12-08 18:00:00,18.8,0,0,0,0.9
2020-12-08 19:00:00,18.0,0,0,0,0.9
2020-12-08 20:00:00,17.6,0,0,0,0.9
2020-12-08 21:00:00,17.3,0,0,0,0.9
2020-12-08 22:00:00,16.900000000000002,0,0,0,0.9
2020-12-08 23:00:00,16.5,0,0,0,0.9
2020-12-09 00:00:00,16.0,0,0,0,0.9
2020-12-09 01:00:00,15.5,0,0,0,0.9
2020-12-09 02:00:00,15.1,0,0,0,0.9
2020-12-09 03:00:00,14.8,0,0,0,1.0
2020-12-09 04:00:00,14.7,0,0,0,1.0
2020-12-09 05:00:00,15.5,3,15,3,1.0
2020-12-09 06:00:00,17.8,132,364,64,1.3
2020-12-09 07:00:00,20.0,316,576,105,1.1
2020-12-09 08:00:00,21.8,476,680,129,0.4
2020-12-09 09:00:00,23.0,590,732,146,0.4
2020-12-09 10:00:00,23.6,643,760,149,0.8
2020-12-09 11:00:00,23.700000000000003,630,766,142,1.2000000000000002
2020-12-09 12:00:00,23.5,548,724,135,1.5
2020-12-09 13:00:00,22.9,406,604,133,1.5
2020-12-09 14:00:00,21.8,222,376,112,1.1
2020-12-09 15:00:00,20.200000000000003,51,122,39,0.9
2020-12-09 16:00:00,19.200000000000003,0,0,0,0.9
2020-12-09 17:00:00,18.8,0,0,0,0.9
2020-12-09 18:00:00,18.4,0,0,0,0.9
2020-12-09 19:00:00,17.7,0,0,0,0.9
2020-12-09 20:00:00,17.0,0,0,0,0.9
2020-12-09 21:00:00,16.400000000000002,0,0,0,1.0
2020-12-09 22:00:00,16.0,0,0,0,1.0
2020-12-09 23:00:00,15.6,0,0,0,1.0
2020-12-10 00:00:00,15.3,0,0,0,1.0
2020-12-10 01:00:00,15.1,0,0,0,1.0
2020-12-10 02:00:00,14.9,0,0,0,0.9
2020-12-10 03:00:00,14.7,0,0,0,0.9
2020-12-10 04:00:00,14.6,0,0,0,0.9
2020-12-10 05:00:00,15.1,1,3,1,0.9
2020-12-10 06:00:00,16.900000000000002,105,159,76,1.2000000000000002
2020-12-10 07:00:00,19.0,278,317,162,1.3
2020-12-10 08:00:00,20.8,430,414,220,1.1
2020-12-10 09:00:00,22.200000000000003,537,464,257,1.5
2020-12-10 10:00:00,22.8,588,490,270,2.1
